id,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,target
970,A,H,A,B,M,BI,A,AN,A,A,LM,A,A,A,A,B,B,D,B,0.5419289171332443,0.7527393995419611,0.8652940799706086,0.5997948361587437,0.7101267969919235,0.7977356700388393,0.8382396316041169,0.8253388149536495,0.9401097478206558,0.8216468540784397,0.7939761122355482,0
972,A,I,A,A,F,BI,A,X,AT,E,HB,A,B,A,A,B,B,D,B,0.4809178273442916,0.5670416104983766,0.5804229443149765,0.3187138114036037,0.2420885911167931,0.1975195867627533,0.518452587905421,0.4232883996425693,0.3875398696723175,0.26737400994336485,0.4187105174104007,0
974,A,F,C,A,E,BI,E,AR,AD,A,LY,A,A,A,B,B,D,D,B,0.7149226703422136,0.8008022695607351,0.8311455421301394,0.8911171561658915,0.7350829778266579,0.10916111419092198,0.09312424705178997,0.8858354895518143,0.6458667195329922,0.4722197581173279,0.9505581936928678,0
978,A,H,A,C,E,BI,A,AH,AE,A,DJ,A,A,A,B,D,B,B,B,0.5527000047569316,0.31369623182738715,0.2447446525466885,0.6322484368073793,0.2318172493803945,0.5539813026483793,0.5044033585976938,0.4445236335255359,0.3606061868166308,0.31951522498984497,0.3292050066112541,1
979,B,J,A,B,F,BI,A,A,M,E,DP,A,A,A,A,B,D,D,B,0.477611202936341,0.308613208790712,0.2326136639380535,0.2571574756888808,0.3859613311253731,0.8002896783954829,0.5768914083428691,0.4387687381651609,0.5722535556554692,0.34927797982249,0.3838378557013617,1
980,A,B,D,A,E,BI,A,E,BM,A,HK,A,A,A,A,B,D,D,B,0.3458484975552353,0.19264170966067407,0.7183304269714119,0.5563674878797107,0.8022652916940802,0.6217521820712675,0.6961076308848221,0.3134995325702129,0.31095170115268866,0.7468850229378505,0.3213705818708585,0
981,A,F,A,A,G,BI,E,O,AO,A,HK,A,A,A,A,B,D,B,B,0.5044394218400785,0.5732536738450533,0.610579280244535,0.6431842803302334,0.2751465222915181,0.6813818664763127,0.4960154209156837,0.3568840905313743,0.5030790549481682,0.699356748639595,0.4054850811105107,1
986,A,L,Q,B,E,K,C,AF,BN,A,CK,B,A,A,B,D,B,D,D,0.2416784858916768,0.12515341175874412,0.14970995600339104,0.08627649990269892,0.2298153636983079,0.6805962287439714,0.6298605454646333,0.31881588603001226,0.2195964492061846,0.4791527670501055,0.3043839381666281,1
987,A,F,D,A,G,BI,A,J,BM,A,HK,A,A,A,A,D,B,D,B,0.5403475001506148,0.6452806149047775,0.6590538462038321,0.09131769340683764,0.3458203870317708,0.6197025757723752,0.6506654753366381,0.6232902969198215,0.3682490196394493,0.4572305043860288,0.5318452273380412,0
988,A,I,I,B,E,BI,A,AH,Y,A,KW,A,A,A,B,B,D,D,B,0.9406117107095076,0.7018452578476375,0.7852455020434855,0.8788820147677341,0.5865305746162345,0.4187284957409208,0.17942200820532975,0.8744353978540337,0.6170399674374931,0.825093404456764,0.9297249545630688,0
990,A,M,C,A,G,BI,A,K,BH,E,GS,A,A,A,B,B,C,D,B,0.3076034684170838,0.4714811621399194,0.5146585876094104,0.2431921861738272,0.21062003696812712,0.7999640156779831,0.7601154871124624,0.3550599662312273,0.6948589764587089,0.2453899138239932,0.4573616519908206,1
992,B,N,Q,B,F,BU,A,N,N,A,HG,A,A,A,B,B,D,D,B,0.4214279168129907,0.5854762865799463,0.6202028633276436,0.5495648290219421,0.6041560552936649,0.1093973830975971,0.6071937468076357,0.5083984534937359,0.4890007723388844,0.2914076554205384,0.9346724838173579,0
993,A,K,A,A,E,BI,A,AS,BM,F,P,A,A,A,B,C,D,D,B,0.2906556963585375,0.6985941764108216,0.6897161596364559,0.6317338122348842,0.7158218810563771,0.5570031257574362,0.7108378108860648,0.44319621668253995,0.4894239851200183,0.969293082248504,0.44797171463593183,0
995,A,M,C,A,E,BI,C,A,AF,E,GS,B,A,A,B,B,D,D,B,0.3523788044783356,0.4740351787699564,0.4849093109724811,0.2200425352717355,0.3920708425078765,0.7389731893015745,0.5111061658839582,0.5955270702425396,0.4055086944366417,0.7288555099124607,0.3932183769552114,1
997,A,K,A,A,E,AB,C,U,X,I,GC,A,B,A,B,B,D,D,B,0.4706311535997657,0.19479797162351736,0.4368694446160586,0.11285883820439872,0.2350667087842216,0.3553910140896504,0.3669449709036068,0.3393446707369442,0.3816417569421116,0.2906854796873328,0.3859024127066202,0
998,A,K,A,A,F,BI,A,J,AT,I,V,A,A,A,B,D,B,D,C,0.27929332739052243,0.940634949153496,0.9631636583743964,0.3315129921553558,0.2788033566128027,0.7364947980645055,0.6071505888251993,0.30275590423751103,0.5608365740550143,0.5872817477174415,0.4339039378991452,1
999,A,K,A,A,H,BI,G,AS,AT,A,JR,A,A,A,B,D,B,D,C,0.34205995293428804,0.9410583837985282,0.950310862193528,0.15179066315559686,0.7263510200809231,0.7382082327876114,0.6123715097956542,0.3663227050682614,0.7226934813593692,0.5199584317454755,0.3149632390701113,1
1001,B,I,A,A,F,BI,A,K,AF,A,DJ,A,A,A,A,B,D,D,B,0.29032513755814776,0.323601958030787,0.3800104482955724,0.6538516019205034,0.29740765688340265,0.7340593929906087,0.5178466242021816,0.4243219868451412,0.4290655290358689,0.7259295716209399,0.30876281771650577,0
1002,A,I,G,A,D,AB,E,AH,K,A,DC,A,A,A,B,D,B,D,B,0.319883057466382,0.25553096293157906,0.20182923549248896,0.2756302074750472,0.2455393082198462,0.272541031369144,0.5271520543824673,0.25814756189831617,0.2548203286368524,0.6135808187700675,0.3272902775626663,0
1003,A,I,A,A,H,BI,A,AH,H,C,HK,A,A,A,B,D,B,D,B,0.4674852755006138,0.7692183132292056,0.7616605294027541,0.27911354667871163,0.6726661424064803,0.7654574638592871,0.7413278375122757,0.3486521844227754,0.8212529449313081,0.7116589352890688,0.5068370556820776,1
1004,A,K,A,A,E,BI,I,E,AE,R,BY,A,B,A,B,B,D,B,B,0.3585974142524853,0.28845774414436504,0.2456643287841169,0.23232144115690745,0.8221538843523591,0.5542118905668181,0.4763019066057314,0.3259390153907355,0.41069083731133377,0.2590544355431866,0.3109095719927659,1
1006,A,K,A,A,F,BI,A,I,AE,J,HK,A,B,A,B,B,D,B,B,0.6290127473416973,0.631053389984548,0.5577738303678329,0.7428756013422119,0.6304143830295139,0.6194944331872774,0.5196940819789284,0.6632569000400419,0.651467811567882,0.2776673336970568,0.6094421683882465,1
1007,A,J,A,A,F,BI,A,AH,H,C,HB,A,A,A,A,B,D,D,B,0.3081141915606518,0.5520872321536279,0.4649170920718442,0.2866188979001095,0.22222477826867496,0.4899860095303818,0.8241912646727338,0.4322033152601757,0.6754868630317417,0.33985396549388064,0.41382553497071417,0
1011,A,I,A,A,E,AB,C,AP,BM,I,CR,A,B,A,B,B,D,B,D,0.2137582316073044,0.2654517505706466,0.27606544827147445,0.3276313938203391,0.8061085730206535,0.4868765448960642,0.5854873828265882,0.3911773181880887,0.4342309322402302,0.523162761800271,0.3206221305292514,1
1012,A,K,A,A,E,BI,A,W,AK,L,DJ,A,B,A,A,B,D,D,B,0.3142680451233387,0.3146808484917075,0.32651509987521066,0.6319471888704408,0.7929761471126506,0.7379312989262681,0.4896860796267065,0.37496022772319204,0.4171757922335553,0.35797774292910056,0.3361979603292776,0
1013,B,K,A,D,E,BI,A,E,AD,A,KW,A,A,A,A,B,D,D,B,0.9443645173277736,0.7853016163126254,0.8345288874104381,0.7649126549296058,0.8272526724180308,0.5536423236620335,0.2210763882629103,0.9614264702867504,0.537372535332822,0.8181063139740953,0.9390686392227826,0
1014,A,L,O,B,E,AB,A,AF,BM,A,CB,B,A,B,B,D,B,C,C,0.22415640187969246,0.14373648742940331,0.2906660843539526,0.2594625015604658,0.2135511613242702,0.8106400589457008,0.499374705774952,0.34746471746025004,0.36811456853354185,0.6592599420668181,0.3902875646090311,1
1015,A,I,C,B,E,BI,C,N,AX,C,DP,A,A,A,B,D,B,D,B,0.4698950432985573,0.33005169754461244,0.3156722396701678,0.6978737183474589,0.6279913628133323,0.5560851348402446,0.5452813091224746,0.3286644112828377,0.3755626175605576,0.2923068011763657,0.5128557420250659,1
1016,A,F,D,D,G,BI,A,AO,AV,A,KC,A,A,A,A,D,B,C,B,0.5331687082219383,0.7050634890249847,0.8124508820231086,0.8523956154627356,0.6834868318999278,0.5547650002472818,0.33642626974668177,0.8394163564713124,0.6754476643499849,0.7435065046048858,0.91351838862037,1
1017,A,H,A,A,F,BI,C,E,AE,A,DJ,A,A,A,A,B,D,D,B,0.5719679383218541,0.30613657502080976,0.22470589873442454,0.2502284440803067,0.7851176875162196,0.7973155681390338,0.5526311650508193,0.3637084557497188,0.17579433614786535,0.2591996333992536,0.4496141558903063,0
1020,A,I,A,A,D,BI,C,AH,AY,E,DJ,A,A,A,A,B,D,D,B,0.4901094439283642,0.439523647260372,0.5084679420794804,0.4632177454730382,0.2318398185785169,0.08557736449485855,0.7258161863696009,0.3313432012858623,0.35465441578256784,0.3475695354004389,0.535766057894251,0
1022,A,K,A,B,G,BI,A,S,S,A,HQ,A,A,A,B,D,B,C,B,0.6453218976980324,0.7746155572903209,0.7448464969992334,0.7449323380138949,0.6838993293404662,0.6206461442634704,0.304503576399489,0.8653474458746508,0.4979251904868114,0.7765653837221056,0.6526889465336658,1
1023,A,F,A,A,J,BI,A,AH,H,E,KB,A,B,A,A,B,D,D,B,0.4278479196883904,0.921576875355908,0.8906969416348727,0.2495785026578084,0.21972301816707235,0.29136349690501145,0.5966367957477848,0.5209214805191696,0.8505562085273921,0.31760679972022376,0.41005969061774505,0
1026,A,J,C,A,F,BI,A,H,BC,A,JH,A,A,A,B,B,D,D,B,0.4541383431142677,0.4835788393411123,0.4823312050550291,0.2340664564047355,0.2455847250488947,0.07057892371985605,0.5131492523773926,0.302656794609169,0.3399818605411586,0.31891386865018584,0.3860303228575965,0
1027,B,I,A,B,E,BI,C,AF,AS,E,CR,A,A,A,A,B,D,C,B,0.4706800012539522,0.3576607088312039,0.3560797453683768,0.3148839318567777,0.3541730365459646,0.7820736060706098,0.5961688232931432,0.3734478184685545,0.3820640263595376,0.4069472936636544,0.5149309737565605,0
1029,A,L,Q,A,F,BI,C,J,AF,A,GI,B,A,A,A,D,B,D,B,0.15452693212808882,0.3910538935049137,0.31385553497218904,0.36570093123517,0.2362663898214744,0.7392363783161647,0.7055654160573755,0.16950350340556475,0.35803919335169626,0.2487401620402532,0.3590274920181194,1
1035,A,L,Q,B,F,AB,A,AH,AF,A,GI,B,A,A,A,B,D,D,B,0.4113612957545973,0.3984750097913806,0.4837447259091403,0.21934206962591926,0.2905513256707518,0.2609442007248133,0.5077139285952981,0.3251661673004791,0.35719360731070504,0.2457818198344004,0.324291379295504,1
1036,A,I,L,I,E,AB,A,I,AX,A,LW,A,A,A,B,B,D,D,B,0.5048153479636359,0.2407008046505013,0.4802593508680224,0.35673484840545266,0.2065575225512098,0.13855307361438662,0.3320077404158006,0.6825223783571368,0.4105083392823637,0.6272415017555658,0.4624934147737155,0
1038,A,J,C,A,F,BI,A,AH,BC,A,IE,A,A,A,A,B,D,D,B,0.4560260208573583,0.4568520760055301,0.4291320407144731,0.37544057369259465,0.2959411693362801,0.359090745645383,0.7648725199570175,0.3099594132666053,0.3549444130691414,0.2487167639292904,0.4611661174354741,0
1039,B,I,A,A,E,BI,C,AK,AS,J,CR,A,B,A,A,B,D,D,B,0.3182759798592249,0.37986611506939466,0.3562486089330515,0.3279867655191367,0.20386074837176724,0.7390027414437077,0.5956911588365609,0.2537201071534111,0.2810292200920929,0.5261499046651751,0.3804362199685123,0
1040,A,M,A,A,G,BI,C,E,AT,A,GS,A,A,A,A,D,B,C,C,0.3907451185588907,0.5711146204923632,0.6259380613459671,0.20966232075504576,0.6948553505141373,0.8132379393249213,0.8213493776864277,0.6361469544323975,0.8372290661365032,0.2797379720347855,0.31337374922658146,0
1041,B,I,A,A,F,AB,A,AH,X,A,DC,A,A,A,B,B,D,D,B,0.3285478213430757,0.4443890383457465,0.4716797768893781,0.258289475839694,0.2588237201239737,0.5535265516339023,0.38176945143691104,0.3712807430414013,0.444073702355595,0.5024336405425442,0.4167553145074965,0
1043,A,F,A,B,E,BI,A,N,N,A,DP,A,A,A,B,B,D,D,B,0.30880498708262777,0.3424085005458499,0.3484114774274708,0.5957371021299321,0.5953992047721229,0.5576174745558007,0.5783279590063601,0.3496427865348841,0.3601284262991595,0.3150198795117274,0.3824876869226806,0
1044,A,I,A,A,G,BI,G,G,Q,A,HK,A,A,A,A,D,D,D,B,0.7009166330797116,0.6369329507039739,0.6528357323533183,0.6561919909643267,0.4678742996311205,0.7885532579965002,0.611360580309116,0.5853346709363729,0.6799363362660239,0.3108320799939634,0.6367134200698122,0
1050,B,F,A,A,H,BI,A,AU,BM,A,HK,A,A,A,A,B,D,D,B,0.3341388244166163,0.7050675456517075,0.7010427847381503,0.3303890807662416,0.7212170954460044,0.685199723449619,0.7051134497053051,0.3609564478938328,0.4288167917603112,0.5174275894828623,0.3850316928880371,0
1051,A,I,A,B,D,AB,C,AH,X,A,DC,A,A,A,B,D,C,D,D,0.6495885379180623,0.2802338235628115,0.3216964488403694,0.3300222115292248,0.2551780117871421,0.5542286550265613,0.06517919043627776,0.3257802896855462,0.3691504477113727,0.347336464291737,0.4186929174364599,1
1052,A,G,C,A,D,AF,E,J,P,C,CM,A,A,A,A,B,D,D,B,0.15632899503528586,0.16252818085667828,0.2489122021543257,0.34972311143410584,0.3721613681012444,0.7353862146847621,0.6140945791483947,0.26012878979237103,0.29325579419283504,0.25454593871802306,0.2994835843567601,0
1053,A,F,D,A,F,BI,A,J,H,A,GS,B,A,A,A,B,D,D,C,0.27579732127966544,0.42748992060383695,0.4372214642417935,0.3350653551697234,0.7891234196809624,0.5566638155924936,0.7923498926895636,0.3854069368168511,0.4894736259060802,0.34772748624498284,0.4126105605046068,0
1054,A,K,A,A,D,BI,A,AK,BM,F,HE,A,A,A,A,B,D,D,B,0.12535980694736387,0.18052159003142626,0.16821514258015655,0.6106428949883486,0.4724473887013881,0.15537768505006647,0.42825920578967697,0.4309448322486138,0.42728157222065655,0.5050173605436404,0.2977977293282772,0
1056,A,H,J,B,E,AB,C,AH,BM,A,CK,B,A,A,B,D,B,D,C,0.4683526338809925,0.15943177184170287,0.2544865331707439,0.29758624430450736,0.8110989796466893,0.16826838433126534,0.14090510487905586,0.3453920151402158,0.34955063051326873,0.24887201896872035,0.3947340397048471,0
1057,A,I,C,A,F,BI,A,E,AE,A,IE,A,A,A,B,B,D,D,B,0.4446652414521928,0.3832119080240575,0.460752166377286,0.2823968427519929,0.8027443561767548,0.4192515008511464,0.7428012281389335,0.3334698660245082,0.34719824761632995,0.2785082022190451,0.4021815555242896,0
1058,A,F,F,A,E,BI,A,AD,BJ,A,FM,A,A,A,A,B,D,D,B,0.3042083986932821,0.3549718280180284,0.3637127688572975,0.6240283035233356,0.7119167813154399,0.4208474221510217,0.4901188791294544,0.1935543075633212,0.3416784031237374,0.4802078923711075,0.31409236267017043,0
1059,A,J,A,B,G,BI,A,AI,AT,E,MD,A,A,A,A,B,D,D,B,0.506967854365155,0.5048609782417589,0.8781385137432346,0.3050281232281668,0.3471067974602989,0.4892328844688048,0.4902985954125943,0.5326266579095671,0.5356370939014281,0.4243394330027772,0.5436143918029096,0
1060,A,K,G,A,E,BI,A,N,AX,J,DP,A,A,A,B,B,D,D,B,0.31200844779958004,0.2011628896249744,0.26751911582934274,0.29358130522594755,0.6013340145018484,0.4235203999054247,0.5224571784821457,0.2182092992464625,0.3507725240627098,0.5018527641782669,0.31579081200370085,0
1062,B,I,C,A,E,BI,A,AN,AE,A,DP,A,A,A,A,B,D,D,B,0.08555116529205421,0.14509714698473505,0.22655626326331024,0.3573115872591886,0.23594344446494386,0.7388999220902206,0.5129633907049479,0.2507607191966985,0.291541950487106,0.2553924519078354,0.3323805004070593,0
1063,A,N,A,K,I,BI,A,AH,AG,A,MD,A,A,A,B,D,B,B,B,0.486777617850636,0.948724628508808,0.931840476779615,0.3991531355522086,0.6756183074244383,0.7886792239306429,0.8467213076472294,0.4923688376417187,1.0125606216645622,0.5141532164120507,0.5292842402996655,1
1064,A,M,O,A,E,BI,A,AS,BM,A,DC,B,A,A,B,D,B,B,C,0.3547727315727742,0.2508940640360909,0.2139779708024035,0.29355572521600154,0.238040283258534,0.4202687418823872,0.2130791680390087,0.3902914570327559,0.2406541054038207,0.27096361427257754,0.32871077880527644,0
1065,A,I,A,B,P,BI,A,AH,F,A,GA,A,A,A,B,D,B,D,B,0.4238332683044527,0.822401053342243,0.7729322028552981,0.2625658946297544,0.19824306481897389,0.7754816683675655,0.8658179152485204,0.6159628771730356,0.7049088644102441,0.3680977691547735,0.4014327081795866,1
1066,A,F,A,A,G,BI,A,J,Q,A,HK,A,A,A,A,B,D,D,B,0.6511394059210782,0.8385010220606721,0.9122208037513372,0.6410514602007731,0.7784638862941451,0.5518501940162475,0.5952124322427795,0.7989967155843926,0.5980436132092595,0.2806401863786201,0.6581927004656196,1
1067,A,F,G,B,E,BI,A,AH,I,A,HX,A,A,A,A,D,D,D,B,0.4612912206849023,0.469297353021089,0.4686170878261218,0.3123149539229519,0.3654230929918429,0.09797542151169054,0.13180959771356365,0.5227301081946606,0.3724214790737336,0.3451066005680169,0.5131826779953215,0
1068,A,K,A,A,E,BI,A,B,BM,L,DJ,A,A,A,A,B,D,D,B,0.4466558844960429,0.3348581989900001,0.34967335744319056,0.5910806244383505,0.8001840419460181,0.6185316282846005,0.4901809547466519,0.450100844680038,0.3836385184998274,0.33998053383858035,0.3281716891323255,0
1070,A,B,D,A,G,BI,C,AV,Y,A,EV,A,A,A,A,B,D,D,B,0.9142260044702796,0.8039962867458139,0.7584240732570513,0.8288253965601078,0.7423924125231665,0.3566049531191353,0.43231507510069056,0.9816373841703968,0.3809350658180274,0.3557088021660266,0.8225558075336385,0
1071,A,F,J,A,E,BI,C,AI,AX,A,DP,A,A,A,B,A,B,D,B,0.4697200954657853,0.306468933267689,0.28007290873771457,0.6473919152633572,0.8081473046097366,0.2805799617560817,0.5350679435721659,0.3469004682392133,0.3449732214534088,0.42425563516444575,0.4378920929906732,0
1074,A,I,A,B,E,BI,A,N,M,E,DJ,A,A,A,B,B,D,D,B,0.4840828878269797,0.341720119372895,0.35186927838640725,0.3235955686399269,0.6089230257681862,0.4203549284694083,0.1925183921199184,0.3868427260990459,0.3867221001487121,0.315177510254948,0.5265119052175115,0
1077,A,L,G,F,D,BI,A,AS,AE,A,CK,A,A,A,B,B,D,D,B,0.34626917532006146,0.233855047071456,0.20214921053534865,0.2465783484395267,0.7019395084266685,0.7359709149206062,0.7943326047302071,0.2681876216084888,0.11862405455081793,0.26782434155194323,0.30292450718075337,0
1078,A,L,A,B,D,BU,A,F,Y,A,GE,A,A,A,A,B,D,D,B,0.8452797396829674,0.21974929004775232,0.2536346279560009,0.8393977244460694,0.3585191267283788,0.00861395130714937,0.20530203935550914,0.7979556111205207,0.3961957985647777,0.4727570707011821,0.9691602648492078,0
1079,A,F,F,B,E,BI,A,AD,BJ,A,DC,A,A,A,A,B,D,D,B,0.33755874864398805,0.3670058336989024,0.3194844382040099,0.6180169949843065,0.7799445490942117,0.5543739824666768,0.5322927320420349,0.3851194404897023,0.28133677656145795,0.5212101693725727,0.3291293702715408,0
1080,A,N,L,A,E,AB,G,AH,S,A,JK,A,A,A,B,B,B,D,B,0.7150513099948684,0.3178867844096168,0.381342013375122,0.5962940685311452,0.2236993472994996,0.15398346426461815,0.13362869373873293,0.5219092683958311,0.4334860000959668,0.4789801759204291,0.3401535473149359,0
1081,B,J,A,A,H,BI,A,AS,AX,A,HK,A,A,A,A,B,D,D,B,0.6738220059756922,0.7562871329011509,0.713089969344621,0.31869274276977605,0.36446536573030064,0.7905617084305738,0.32516783591629983,0.8722817100682371,0.5466580231637019,0.6578152664763682,0.4653893279845922,0
1082,A,K,A,B,D,BI,C,G,Y,F,R,A,B,A,B,B,D,D,B,0.7227198886883796,0.5628006212479307,0.5925766253829198,0.6909788496895616,0.4672912390795618,0.09359159270963156,0.18205457579494005,0.7224815277091703,0.7531973173962514,0.7188592351298778,0.7615113626044895,0
1083,B,K,A,B,E,BI,A,AS,S,E,AV,A,A,A,B,B,D,D,B,0.6388905795250317,0.4032719678707838,0.32699224285573536,0.6816018688128221,0.619403512710064,0.20995381957289933,0.2476898756873201,0.6302088387441219,0.477271677320507,0.7268191348458521,0.5147227038577922,0
1084,A,L,I,B,G,BI,A,AE,Y,A,KW,A,A,A,B,B,B,C,B,0.9695139854046932,0.6791104110854917,0.8661599352458613,0.8240584963132133,0.6096419153227824,0.6774418269610814,0.26399751337892313,0.8696515961870384,0.7406651531542396,0.7283903672609402,0.937661803575522,1
1085,A,I,A,A,C,BI,C,E,AE,C,EK,A,A,A,A,B,D,D,B,0.5349219947244106,0.6415498987765693,0.5720800389591111,0.6838725860091684,0.7769576546950269,0.4858004142771916,0.5491214784319763,0.7742632432498079,0.6119554554863492,0.2974985687602775,0.5018711989088936,0
1090,B,I,A,C,H,BI,A,G,BC,F,HK,A,A,A,A,B,D,D,B,0.5197214019859643,0.6515694499258302,0.5832163473580927,0.35266459482953993,0.4549856910695767,0.6827115219534244,0.7207381962925284,0.5130954440627364,0.5975435622723522,0.6051845119670366,0.4627464662251297,0
1092,A,C,C,A,E,BI,C,AV,AX,A,FN,B,A,B,B,B,B,D,B,0.5032436656699668,0.3092200837220352,0.3014072772372968,0.3128989156356581,0.8224317695073148,0.487278594114945,0.5162353198771146,0.38637757449425497,0.3692010785611965,0.5001936831865708,0.3163163679811226,1
1095,B,I,C,A,E,BA,C,E,Y,I,CR,A,B,A,A,B,D,D,B,0.2546935431172447,0.2793380031152821,0.2365475246234518,0.5979377232961602,0.8310401921171879,0.5537203004360354,0.4269740962518679,0.26540768046925706,0.32223000325652906,0.5684732792796945,0.3203156719592568,0
1096,A,K,G,B,D,BI,A,AF,BM,A,JW,A,A,A,B,B,D,B,B,0.32181791318168945,0.25348109142827835,0.2372192829329115,0.5813763312166802,0.4840731816848973,0.6812374611778077,0.7441300615048217,0.4627798166939395,0.4299936061678342,0.7366252559899232,0.33086054187124425,0
1099,A,M,A,A,G,BI,G,AS,AN,A,GS,A,A,A,A,D,B,D,C,0.39781194014182897,0.5780894880676516,0.6600499013825538,0.24580811282461465,0.6964715573034989,0.5561413346085853,0.7574433941321137,0.46478667503616,0.8458591554939177,0.3490819247913664,0.4051081234701238,1
1100,A,K,A,A,F,BI,A,AH,I,F,LY,A,B,A,B,B,D,B,B,0.6404142078228308,0.6884826321820862,0.7206120268499651,0.7847271099873294,0.4924694239507765,0.037411456340249005,0.1433913500818094,0.8228174887343759,0.6273330174346244,0.80904328905981,0.5863031303261346,0
